epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.5648667833164243,0.6103977560997009,0.40175798535346985,107.08240413665771
1,0.5263066340820859,0.6065833568572998,0.40287479758262634,107.05160784721375
2,0.5121959246280022,0.5980831384658813,0.40630173683166504,107.17878293991089
3,0.5008161721716509,0.6125249266624451,0.407746285200119,107.18201613426208
4,0.4896261431177984,0.6052160263061523,0.40949809551239014,107.05116868019104
5,0.4780044278721173,0.6488159894943237,0.42600464820861816,107.07083916664124
6,0.4675619036723406,0.6416018009185791,0.421330988407135,107.01683044433594
7,0.45771994409468403,0.661992609500885,0.4318526089191437,107.00197148323059
8,0.4491878088257357,0.6602070331573486,0.4326847493648529,107.10597968101501
9,0.44011078035799833,0.6906535625457764,0.4426395297050476,107.07931852340698
10,0.43273948300316945,0.6748223900794983,0.43594175577163696,107.36107134819031
