epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.2897016198891872,0.34445104002952576,0.2564328908920288,148.24506640434265
1,0.24759584886652647,0.341631144285202,0.25094810128211975,148.29364848136902
2,0.24055411684239417,0.3379386067390442,0.24398444592952728,148.35421919822693
3,0.23667224212364116,0.3375239074230194,0.24386738240718842,148.249737739563
4,0.23363827977890425,0.33457669615745544,0.24001440405845642,148.24146819114685
5,0.23150695735622628,0.3342578411102295,0.24017208814620972,148.20641779899597
6,0.2296017541183482,0.33082717657089233,0.23436078429222107,148.22129273414612
7,0.22819429822140333,0.33144083619117737,0.23579925298690796,148.262122631073
8,0.2269310841461358,0.32968536019325256,0.2355489283800125,148.26421809196472
9,0.22584811535177804,0.3276642858982086,0.23065756261348724,148.18764543533325
10,0.22488108898118733,0.3281515836715698,0.2320166379213333,148.19707608222961
11,0.22398880902856366,0.3241948187351227,0.22827954590320587,148.28205561637878
12,0.22323647517758716,0.3253899812698364,0.22899623215198517,148.21767807006836
13,0.22255937337553397,0.3268647789955139,0.23054513335227966,148.25713920593262
14,0.22173980276863128,0.3222257196903229,0.22729100286960602,148.184552192688
15,0.22121399988160595,0.3233609199523926,0.22809550166130066,148.21705222129822
16,0.22059947324716747,0.32413238286972046,0.227495938539505,148.2409429550171
17,0.22007775429452617,0.32435184717178345,0.2275959998369217,148.2375283241272
18,0.2194381516519871,0.32235684990882874,0.2248929738998413,148.22083282470703
19,0.21890283690402026,0.3228627145290375,0.22604484856128693,148.17477369308472
20,0.21862909566060182,0.326799213886261,0.22824954986572266,148.25478649139404
21,0.21802018141118681,0.3196122646331787,0.22265267372131348,148.18736004829407
22,0.21753392901314345,0.3203858733177185,0.2229156196117401,148.2210910320282
23,0.21715713599740774,0.3211953341960907,0.22271819412708282,148.18803668022156
24,0.21675713486079023,0.31972047686576843,0.22379924356937408,148.2268455028534
25,0.21634271127158608,0.32074135541915894,0.22427178919315338,148.21850609779358
26,0.2160605193593066,0.3201769292354584,0.22252388298511505,148.23204588890076
27,0.2155350572571088,0.31822484731674194,0.22159162163734436,148.14805626869202
28,0.21509991938362727,0.32143232226371765,0.22421813011169434,148.16096377372742
29,0.21481864298219056,0.320885568857193,0.22476007044315338,148.16310572624207
