epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.4834850429706373,0.43066105246543884,0.2877759337425232,9.181169271469116
1,0.44316874640038006,0.4310804605484009,0.2860504686832428,9.124638080596924
2,0.42953182887269653,0.4308428466320038,0.28457558155059814,9.177000761032104
3,0.42197439054960967,0.42622941732406616,0.2805096507072449,9.19437313079834
4,0.4156711831336885,0.42630061507225037,0.279323011636734,9.2123544216156
5,0.4117536559661855,0.42749693989753723,0.28071460127830505,9.155027627944946
6,0.40669498971336676,0.43432745337486267,0.2814487814903259,9.1670560836792
7,0.4036214381117416,0.43069595098495483,0.28641214966773987,9.132668733596802
8,0.3999473015180514,0.4275655150413513,0.28502747416496277,9.199408292770386
9,0.39711747774145423,0.4347790479660034,0.28202325105667114,9.101321458816528
10,0.39361061666842,0.4443912208080292,0.28705158829689026,9.143868207931519
11,0.39068377553790884,0.4376007616519928,0.28711870312690735,9.17891001701355
