epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.461685713952942,0.4665972590446472,0.30313840508461,12.974810600280762
1,0.42145083152588464,0.4550967812538147,0.297635018825531,12.928974390029907
2,0.4087810270795705,0.44105976819992065,0.2883331775665283,12.990591287612915
3,0.40069593922206453,0.4242754876613617,0.28265830874443054,12.96354603767395
4,0.39457155457968457,0.44660091400146484,0.29955196380615234,12.921253442764282
5,0.3891627981382258,0.4396965801715851,0.2942218780517578,12.970072984695435
6,0.38413015480257107,0.45358529686927795,0.2959848940372467,12.982885360717773
7,0.37871504809848044,0.45642492175102234,0.2995344400405884,12.982635974884033
8,0.37411077107328194,0.4696013927459717,0.30867424607276917,13.024665594100952
9,0.36895178446809485,0.466418981552124,0.30906444787979126,13.050825834274292
10,0.36373556562952036,0.49878719449043274,0.31735214591026306,13.041491031646729
11,0.3581710726258208,0.48625218868255615,0.31471654772758484,13.062489748001099
0,0.461391990505571,0.47568029165267944,0.30474212765693665,234.74854493141174
1,0.4212452502785491,0.45470455288887024,0.2958067059516907,225.9957447052002
2,0.40833378169126316,0.4334980249404907,0.28721603751182556,235.26664328575134
3,0.4005724384896686,0.419629842042923,0.28377071022987366,235.05424761772156
4,0.39469721098287364,0.44104307889938354,0.2989979684352875,234.6513376235962
5,0.38895308852352733,0.4381450116634369,0.2940559387207031,235.20577120780945
6,0.3837911357368891,0.44092875719070435,0.29391276836395264,234.6436469554901
7,0.3785339554246839,0.4465392529964447,0.29759764671325684,234.92374324798584
8,0.373549744081246,0.45703768730163574,0.3045331835746765,229.2830035686493
9,0.3687567194765131,0.46781736612319946,0.30791646242141724,234.63666224479675
10,0.36352878305292424,0.4881710112094879,0.3149348199367523,234.69970154762268
11,0.35816147445952085,0.4838419556617737,0.3137030601501465,234.7444670200348
