epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.461685713952942,0.4665972590446472,0.30313840508461,12.995457172393799
1,0.42145083152588464,0.4550967812538147,0.297635018825531,13.0194993019104
2,0.4087810270795705,0.44105976819992065,0.2883331775665283,12.94658374786377
3,0.40069593922206453,0.4242754876613617,0.28265830874443054,12.968992471694946
4,0.39457155457968457,0.44660091400146484,0.29955196380615234,12.939053297042847
5,0.3891627981382258,0.4396965801715851,0.2942218780517578,13.010547161102295
6,0.38413015480257107,0.45358529686927795,0.2959848940372467,13.021619081497192
7,0.37871504809848044,0.45642492175102234,0.2995344400405884,12.967702627182007
8,0.37411077107328194,0.4696013927459717,0.30867424607276917,12.951473474502563
9,0.36895178446809485,0.466418981552124,0.30906444787979126,12.968652963638306
10,0.36373556562952036,0.49878719449043274,0.31735214591026306,12.990620374679565
11,0.3581710726258208,0.48625218868255615,0.31471654772758484,13.045470952987671
