epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.46516662497233674,0.4469369053840637,0.2944130003452301,273.48712182044983
1,0.42531515902547695,0.4338996708393097,0.29446396231651306,274.19940543174744
2,0.4113384297770089,0.43245038390159607,0.2939251661300659,273.8976135253906
3,0.4038898178210271,0.42906975746154785,0.2969500720500946,273.88520336151123
4,0.3975008468783875,0.428014874458313,0.28998273611068726,274.30344700813293
5,0.3921791228209806,0.45430314540863037,0.29657042026519775,274.08410120010376
6,0.38581689353623444,0.45464420318603516,0.30243822932243347,274.12607622146606
7,0.38102369726070506,0.46380743384361267,0.31030064821243286,274.0788471698761
8,0.3758187976660071,0.4680313766002655,0.31244000792503357,274.2615694999695
9,0.3697041425399345,0.4793895483016968,0.3141862452030182,274.4129054546356
10,0.36355557560240415,0.48670655488967896,0.3187883794307709,274.1725172996521
0,0.46516662497233674,0.4469369053840637,0.2944130003452301,267.9745087623596
1,0.42531515902547695,0.4338996708393097,0.29446396231651306,266.6637897491455
2,0.4113384297770089,0.43245038390159607,0.2939251661300659,266.74132537841797
3,0.4038898178210271,0.42906975746154785,0.2969500720500946,266.80189299583435
4,0.3975008468783875,0.428014874458313,0.28998273611068726,266.7330436706543
5,0.3921791228209806,0.45430314540863037,0.29657042026519775,266.5889735221863
6,0.38581689353623444,0.45464420318603516,0.30243822932243347,266.77891540527344
0,0.46516662497233674,0.4469369053840637,0.2944130003452301,266.7751226425171
1,0.42531515902547695,0.4338996708393097,0.29446396231651306,274.5055720806122
2,0.4113384297770089,0.43245038390159607,0.2939251661300659,274.6013879776001
3,0.4038898178210271,0.42906975746154785,0.2969500720500946,274.4241738319397
4,0.3975008468783875,0.428014874458313,0.28998273611068726,274.162282705307
5,0.3921791228209806,0.45430314540863037,0.29657042026519775,274.06646966934204
0,0.4650229065825376,0.44939661026000977,0.2954089343547821,29.47408175468445
1,0.42566245361259886,0.45426300168037415,0.30205199122428894,29.358480215072632
2,0.41126663305185884,0.4371251165866852,0.2940919101238251,29.421162366867065
3,0.40382077744438316,0.42943474650382996,0.30061593651771545,29.41435718536377
4,0.3976055803112653,0.4286454916000366,0.292292982339859,29.351841688156128
5,0.39305639096893064,0.4464240074157715,0.29772403836250305,29.413167715072632
6,0.3861271708654248,0.4424196183681488,0.3014034628868103,29.35560631752014
7,0.3816488552920331,0.47458308935165405,0.31289276480674744,29.29201102256775
8,0.37597075331043633,0.47992050647735596,0.3181343674659729,29.32405686378479
9,0.3702330676555843,0.48865509033203125,0.3179507553577423,29.331796884536743
10,0.36520390249167334,0.4858887195587158,0.3183164894580841,29.337905645370483
11,0.3592111432076128,0.4945848286151886,0.32716676592826843,29.229121208190918
12,0.353884539157283,0.48781323432922363,0.3199510872364044,29.184012413024902
0,0.46516662497233674,0.4469369053840637,0.2944130003452301,632.6354100704193
1,0.42531515902547695,0.4338996708393097,0.29446396231651306,632.3691403865814
2,0.4113384297770089,0.43245038390159607,0.2939251661300659,632.2452430725098
3,0.4038898178210271,0.42906975746154785,0.2969500720500946,632.002637386322
4,0.3975008468783875,0.428014874458313,0.28998273611068726,632.1606283187866
5,0.3921791228209806,0.45430314540863037,0.29657042026519775,631.5777223110199
6,0.38581689353623444,0.45464420318603516,0.30243822932243347,632.126128911972
7,0.38102369726070506,0.46380743384361267,0.31030064821243286,632.855224609375
8,0.3758187976660071,0.4680313766002655,0.31244000792503357,632.0964162349701
9,0.3697041425399345,0.4793895483016968,0.3141862452030182,632.4942767620087
10,0.36355557560240415,0.48670655488967896,0.3187883794307709,627.3181803226471
11,0.3578159733887196,0.49988117814064026,0.3267250955104828,616.9371376037598
12,0.35238495289860744,0.49257993698120117,0.32320475578308105,629.654468536377
