epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.5627415990745146,0.5991180539131165,0.3916305899620056,13.568530559539795
1,0.5255807363333479,0.5959310531616211,0.39432451128959656,13.559603691101074
2,0.5128080626434188,0.5777109861373901,0.39351123571395874,13.561964988708496
3,0.5024981410180859,0.5931236743927002,0.403277724981308,13.540483236312866
4,0.49184957642032445,0.5981739163398743,0.4044925272464752,13.57129454612732
5,0.48107085409257183,0.6305207014083862,0.41395318508148193,13.583389043807983
6,0.47047368815839025,0.6409372687339783,0.416614294052124,13.577210426330566
7,0.46011754675421646,0.6295300722122192,0.4183039665222168,13.555798053741455
8,0.4512173839894994,0.666390597820282,0.43608546257019043,13.563098192214966
9,0.4423687562385984,0.6555513143539429,0.430655300617218,13.571059465408325
10,0.4344831816687403,0.6669084429740906,0.43582525849342346,13.580687761306763
