epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.21384840542013464,0.15425941348075867,0.2455759197473526,84.54314160346985
1,0.18383496954015016,0.15319319069385529,0.2444968819618225,83.47660803794861
2,0.1801634477148848,0.1527913361787796,0.24362190067768097,83.30762696266174
3,0.17813568014907064,0.1521935611963272,0.2436274290084839,83.32838225364685
4,0.17627060718646118,0.15292271971702576,0.24406693875789642,83.33640766143799
5,0.17484985460066624,0.15259243547916412,0.2438174933195114,83.29799962043762
6,0.17354221515599572,0.1517287641763687,0.2431245595216751,83.27317142486572
7,0.17242391361764192,0.15532563626766205,0.24638769030570984,83.37030482292175
8,0.1714528340321801,0.1532907634973526,0.24213726818561554,83.32479119300842
9,0.17051246032011208,0.15696540474891663,0.2472085803747177,83.38005471229553
10,0.16956860631273973,0.15382352471351624,0.24352259933948517,83.32683682441711
11,0.16879523155491274,0.15459813177585602,0.24421174824237823,83.35501289367676
12,0.16806695276757008,0.15450569987297058,0.24343733489513397,83.34866738319397
13,0.16742286674463147,0.1556876003742218,0.24401946365833282,83.34599280357361
14,0.16662706980743994,0.15622872114181519,0.24492420256137848,83.27959156036377
