epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.21501901584411787,0.15488922595977783,0.24623055756092072,83.34262084960938
1,0.18423273012257224,0.15245088934898376,0.24325551092624664,83.24978041648865
2,0.18024679460303877,0.15317104756832123,0.24432623386383057,83.400625705719
3,0.17811801248240128,0.15298683941364288,0.24297401309013367,83.3336341381073
4,0.17641778700457153,0.15367823839187622,0.24467939138412476,83.3679461479187
5,0.17499131566780998,0.15384437143802643,0.2438148856163025,83.36146450042725
6,0.1739456160565576,0.1549225151538849,0.24401311576366425,83.27382755279541
7,0.17284733654144438,0.15618306398391724,0.24421657621860504,83.26686787605286
8,0.1719855875018917,0.15681271255016327,0.24411295354366302,83.25222110748291
9,0.17102262323944148,0.1585479974746704,0.24596141278743744,83.3017008304596
