epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.17923185352040313,0.1256524622440338,0.21954697370529175,810.7423548698425
1,0.14599801262945122,0.12313491106033325,0.21561941504478455,810.6052520275116
2,0.1417076185823336,0.12281491607427597,0.21608836948871613,807.7982957363129
3,0.13942938657578674,0.12306825816631317,0.2156309187412262,809.0802845954895
4,0.1378723232080548,0.12125682085752487,0.2138524055480957,822.2675681114197
5,0.13633383415765457,0.12095031887292862,0.21353085339069366,945.4697086811066
6,0.13509309849140375,0.12027207016944885,0.21249258518218994,1658.5196287631989
7,0.13392775460002895,0.12044867873191833,0.21307215094566345,1653.4727537631989
8,0.13304323464207424,0.11967793107032776,0.21262328326702118,1646.668387889862
9,0.13229980778184622,0.11974263191223145,0.21197183430194855,1646.5853753089905
10,0.13162373001036215,0.11856681853532791,0.2110087275505066,1649.3093576431274
11,0.13101714072568227,0.11771492660045624,0.20966334640979767,1664.5530245304108
12,0.13048134631380268,0.11787929385900497,0.21000178158283234,1658.7657573223114
13,0.12993865937180318,0.11905119568109512,0.2126232087612152,1662.9405045509338
14,0.12943287997880581,0.11925483494997025,0.21349570155143738,1659.2342252731323
15,0.12907117617814964,0.11925885081291199,0.2127734124660492,1658.5853822231293
16,0.12854714634581962,0.11792754381895065,0.21001073718070984,1662.791647195816
12,0.13049474856812085,0.11934782564640045,0.2113669216632843,814.7668242454529
13,0.12991693705479587,0.11932767182588577,0.21140512824058533,820.0337915420532
14,0.12948091396479763,0.11908547580242157,0.21178081631660461,819.8621706962585
12,0.13049474856812085,0.11934782564640045,0.2113669216632843,841.3579831123352
13,0.12991693705479587,0.11932767182588577,0.21140512824058533,851.7722542285919
14,0.12948091396479763,0.11908547580242157,0.21178081631660461,851.5443108081818
15,0.12893342760160154,0.11963377147912979,0.21350312232971191,851.7957501411438
16,0.1285330349793417,0.11879249662160873,0.21189384162425995,851.0147902965546
17,0.12812347757237783,0.11947827786207199,0.21249805390834808,850.6447162628174
18,0.1277681029968143,0.11832795292139053,0.2102624773979187,850.4524886608124
19,0.12731161084646428,0.12127324938774109,0.21306593716144562,850.4540820121765
12,0.13049474856812085,0.11934782564640045,0.2113669216632843,827.8530752658844
13,0.12991693705479587,0.11932767182588577,0.21140512824058533,835.068558216095
14,0.12948091396479763,0.11908547580242157,0.21178081631660461,835.26700091362
15,0.12893342760160154,0.11963377147912979,0.21350312232971191,873.5747902393341
16,0.1285330349793417,0.11879249662160873,0.21189384162425995,1672.9585454463959
17,0.12812347757237783,0.11947827786207199,0.21249805390834808,1674.4319033622742
18,0.1277681029968143,0.11832795292139053,0.2102624773979187,1674.2837543487549
19,0.12731161084646428,0.12127324938774109,0.21306593716144562,1674.816597700119
