epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.461391990505571,0.47568029165267944,0.30474212765693665,97.5602400302887
1,0.4212452502785491,0.45470455288887024,0.2958067059516907,104.69825649261475
2,0.40833378169126316,0.4334980249404907,0.28721603751182556,105.38005232810974
3,0.4005724384896686,0.419629842042923,0.28377071022987366,105.21157240867615
4,0.39469721098287364,0.44104307889938354,0.2989979684352875,104.92323994636536
5,0.38895308852352733,0.4381450116634369,0.2940559387207031,105.07982563972473
6,0.3837911357368891,0.44092875719070435,0.29391276836395264,105.34907746315002
7,0.3785339554246839,0.4465392529964447,0.29759764671325684,105.244149684906
8,0.373549744081246,0.45703768730163574,0.3045331835746765,104.85200953483582
9,0.3687567194765131,0.46781736612319946,0.30791646242141724,105.08459520339966
10,0.36352878305292424,0.4881710112094879,0.3149348199367523,106.38543581962585
11,0.35816147445952085,0.4838419556617737,0.3137030601501465,106.32544016838074
