epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.21402091861093947,0.15540508925914764,0.2470969408750534,1678.3184583187103
1,0.18406955404240732,0.15276913344860077,0.2430545538663864,1680.311101436615
2,0.1801487472486625,0.15365497767925262,0.2437850832939148,1637.638102531433
3,0.1782016263138301,0.1528254896402359,0.24241210520267487,1320.830622434616
4,0.1762987950729334,0.15343378484249115,0.24293458461761475,841.2817924022675
5,0.17484112585548459,0.1537579447031021,0.2428286075592041,842.173858165741
6,0.1735729532524782,0.15567204356193542,0.24498344957828522,841.861793756485
7,0.1724532269183479,0.1552952378988266,0.24609550833702087,841.5682363510132
8,0.1714395592627973,0.15785174071788788,0.24640865623950958,841.3562116622925
9,0.17050975242407743,0.15517130494117737,0.24596771597862244,841.71506690979
2,0.18012334889184267,0.15210403501987457,0.24245503544807434,806.04017329216
3,0.17823629608438332,0.15252836048603058,0.24230630695819855,807.0298118591309
4,0.17630299870664462,0.15488673746585846,0.24354343116283417,809.993843793869
5,0.1748430818211731,0.15452143549919128,0.24328342080116272,810.141844034195
6,0.17353764292027546,0.1558862328529358,0.24425144493579865,810.4624514579773
7,0.17256896941509056,0.15574003756046295,0.24490268528461456,810.0983636379242
8,0.1715536156689432,0.15555787086486816,0.24468985199928284,810.055783033371
9,0.1705934084978775,0.15511739253997803,0.2457076609134674,809.769383430481
3,0.17814724470088628,0.1522374004125595,0.2419513463973999,80.81455063819885
4,0.17643645269937464,0.15343990921974182,0.24269478023052216,93.59534573554993
5,0.17475256079048027,0.15620915591716766,0.24405533075332642,112.71272110939026
6,0.1736176695123261,0.1551247388124466,0.24367056787014008,112.33998036384583
7,0.17248082070843407,0.15666262805461884,0.24462223052978516,112.33715724945068
8,0.1716180792219587,0.15580272674560547,0.24436792731285095,113.98887228965759
9,0.17065890809850573,0.15700317919254303,0.24476248025894165,114.68713974952698
10,0.16974674766405826,0.15582457184791565,0.24578188359737396,114.91143679618835
