epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.5655872723257299,0.5884057879447937,0.39388307929039,13.565731525421143
1,0.52744750376827,0.5839459896087646,0.3927053213119507,13.583960056304932
2,0.5142662439801648,0.5760015249252319,0.3888501822948456,13.545217037200928
3,0.5053955150535948,0.586450457572937,0.3978358209133148,13.554911851882935
4,0.4960257029185561,0.5913662910461426,0.39846450090408325,13.557486057281494
5,0.48606256454208063,0.611962080001831,0.4112151563167572,13.575246095657349
6,0.4753879519767407,0.6225207448005676,0.4151800274848938,13.563896656036377
7,0.4653539739806077,0.6569987535476685,0.43193358182907104,13.564350366592407
8,0.4553788181272468,0.6772263050079346,0.4358255863189697,13.566481351852417
9,0.446630546956543,0.7093084454536438,0.44732168316841125,13.600626945495605
10,0.4381356029569523,0.6961675882339478,0.4420803189277649,13.568811178207397
