epoch,train_loss,val_loss,val_mae,epoch_time_s
0,0.46226742768151596,0.4758293628692627,0.30385029315948486,32.58521223068237
1,0.42172384608775715,0.4513569474220276,0.2956996560096741,32.99181342124939
2,0.40913569653787774,0.43783023953437805,0.2875990867614746,31.82398223876953
3,0.4007510611815239,0.42605698108673096,0.2827748656272888,33.05821990966797
4,0.3947181310880802,0.4434296786785126,0.29867371916770935,33.09571576118469
0,0.461391990505571,0.47568029165267944,0.30474212765693665,97.75724029541016
1,0.4212452502785491,0.45470455288887024,0.2958067059516907,104.03565073013306
2,0.40833378169126316,0.4334980249404907,0.28721603751182556,103.67142271995544
3,0.4005724384896686,0.419629842042923,0.28377071022987366,103.6668963432312
4,0.39469721098287364,0.44104307889938354,0.2989979684352875,103.57070803642273
0,0.4616857143846701,0.4665972590446472,0.30313840508461,25.795323371887207
1,0.4214508308848338,0.4550967812538147,0.297635018825531,25.962725162506104
2,0.408781026307693,0.44105976819992065,0.2883331775665283,26.05661630630493
3,0.4006959399285287,0.4242754876613617,0.28265830874443054,25.999497175216675
4,0.3945715532845002,0.44660091400146484,0.29955199360847473,24.61247420310974
0,0.4616857143846701,0.4665972590446472,0.30313840508461,26.086146593093872
