run_name,config,num_channels,num_params,test_mse_inverse,test_mae_inverse,test_mse_normalized,test_mae_normalized,best_val_mse_normalized,avg_epoch_seconds,device,gpu_name,num_patches,attention_pairs,patch_len,stride,d_model,n_heads,num_layers,d_ff,dropout,batch_size,epochs,lr,weight_decay,patience,num_workers,seed,project_root,output_dir,data_path,resume,model,dataset,seq_len,pred_len
weather_patchtst_T96_L96,"{'patch_len': 16, 'stride': 8, 'd_model': 128, 'n_heads': 16, 'num_layers': 3, 'd_ff': 256, 'dropout': 0.2, 'batch_size': 32, 'epochs': 20, 'lr': 0.0001, 'weight_decay': 0.0, 'patience': 8, 'num_workers': 0, 'seed': 42, 'project_root': '/content/drive/MyDrive/cs4782_patchtst_project', 'output_dir': '/content/drive/MyDrive/cs4782_patchtst_project/results', 'run_name': 'weather_patchtst_T96_L96', 'data_path': None, 'resume': False, 'model': 'patchtst', 'dataset': 'weather', 'seq_len': 96, 'pred_len': 96}",21,548704,2833.28515625,15.2852783203125,0.17332911491394043,0.21713513135910034,0.43044933676719666,7.919733711651394,cuda,NVIDIA H100 80GB HBM3,12,144,16,8,128,16,3,256,0.2,32,20,0.0001,0.0,8,0,42,/content/drive/MyDrive/cs4782_patchtst_project,/content/drive/MyDrive/cs4782_patchtst_project/results,,False,patchtst,weather,96,96
