run_name,config,num_channels,num_params,test_mse_inverse,test_mae_inverse,test_mse_normalized,test_mae_normalized,best_val_mse_normalized,avg_epoch_seconds,device,gpu_name,num_patches,attention_pairs,patch_len,stride,d_model,n_heads,num_layers,d_ff,dropout,batch_size,epochs,lr,weight_decay,patience,num_workers,seed,project_root,output_dir,data_path,resume,model,dataset,seq_len,pred_len
weather_patchtst_T96_DEBUG,"{'patch_len': 16, 'stride': 8, 'd_model': 64, 'n_heads': 4, 'num_layers': 2, 'd_ff': 128, 'dropout': 0.2, 'batch_size': 32, 'epochs': 1, 'lr': 0.0001, 'weight_decay': 0.0, 'patience': 8, 'num_workers': 0, 'seed': 42, 'project_root': '/content/drive/MyDrive/cs4782_patchtst_project', 'output_dir': '/content/drive/MyDrive/cs4782_patchtst_project/results', 'run_name': 'weather_patchtst_T96_DEBUG', 'data_path': None, 'resume': True, 'model': 'patchtst', 'dataset': 'weather', 'seq_len': 336, 'pred_len': 96}",21,328864,1885.93017578125,13.441469192504883,0.15585458278656006,0.20630134642124176,0.4340091049671173,0.0,cuda,NVIDIA A100-SXM4-40GB,42,1764,16,8,64,4,2,128,0.2,32,1,0.0001,0.0,8,0,42,/content/drive/MyDrive/cs4782_patchtst_project,/content/drive/MyDrive/cs4782_patchtst_project/results,,True,patchtst,weather,336,96
