run_name,config,num_channels,num_params,test_mse_inverse,test_mae_inverse,test_mse_normalized,test_mae_normalized,best_val_mse_normalized,avg_epoch_seconds,device,gpu_name,num_patches,attention_pairs,patch_len,stride,d_model,n_heads,num_layers,d_ff,dropout,batch_size,epochs,lr,weight_decay,patience,num_workers,seed,project_root,output_dir,data_path,resume,model,dataset,seq_len,pred_len
weather_channelmixing_T96,"{'patch_len': 16, 'stride': 8, 'd_model': 128, 'n_heads': 8, 'num_layers': 3, 'd_ff': 256, 'dropout': 0.2, 'batch_size': 32, 'epochs': 20, 'lr': 0.0001, 'weight_decay': 0.0, 'patience': 8, 'num_workers': 0, 'seed': 42, 'project_root': '/content/drive/MyDrive/cs4782_patchtst_project', 'output_dir': '/content/drive/MyDrive/cs4782_patchtst_project/results', 'run_name': 'weather_channelmixing_T96', 'data_path': None, 'resume': False, 'model': 'channel_mixing', 'dataset': 'weather', 'seq_len': 336, 'pred_len': 96}",21,11285984,2039.2357177734375,15.147387504577637,0.18149647116661072,0.23498860001564026,0.4907589256763458,27.543475336498684,cuda,Tesla T4,42,1764,16,8,128,8,3,256,0.2,32,20,0.0001,0.0,8,0,42,/content/drive/MyDrive/cs4782_patchtst_project,/content/drive/MyDrive/cs4782_patchtst_project/results,,False,channel_mixing,weather,336,96
