run_name,config,num_channels,num_params,test_mse_inverse,test_mae_inverse,test_mse_normalized,test_mae_normalized,best_val_mse_normalized,avg_epoch_seconds,device,gpu_name,num_patches,attention_pairs,patch_len,stride,d_model,n_heads,num_layers,d_ff,dropout,batch_size,epochs,lr,weight_decay,patience,num_workers,seed,project_root,output_dir,data_path,resume,model,dataset,seq_len,pred_len
profile_patchtst_T96,"{'patch_len': 16, 'stride': 8, 'd_model': 128, 'n_heads': 16, 'num_layers': 3, 'd_ff': 256, 'dropout': 0.2, 'batch_size': 32, 'epochs': 1, 'lr': 0.0001, 'weight_decay': 0.0, 'patience': 1, 'num_workers': 0, 'seed': 42, 'project_root': '/content/drive/MyDrive/cs4782_patchtst_project', 'output_dir': '/content/drive/MyDrive/cs4782_patchtst_project/results', 'run_name': 'profile_patchtst_T96', 'data_path': None, 'resume': False, 'model': 'patchtst', 'dataset': 'weather', 'seq_len': 336, 'pred_len': 96}",21,921184,1904.6739501953125,13.666735649108887,0.15331366658210754,0.20425891876220703,0.4665972590446472,26.086146593093872,cuda,NVIDIA H100 80GB HBM3,42,1764,16,8,128,16,3,256,0.2,32,1,0.0001,0.0,1,0,42,/content/drive/MyDrive/cs4782_patchtst_project,/content/drive/MyDrive/cs4782_patchtst_project/results,,False,patchtst,weather,336,96
