run_name,config,num_channels,num_params,test_mse_inverse,test_mae_inverse,test_mse_normalized,test_mae_normalized,best_val_mse_normalized,avg_epoch_seconds,device,gpu_name,num_patches,attention_pairs,patch_len,stride,d_model,n_heads,num_layers,d_ff,dropout,batch_size,epochs,lr,weight_decay,patience,num_workers,seed,project_root,output_dir,data_path,resume,model,dataset,seq_len,pred_len
profile_nopatch_T96,"{'patch_len': 1, 'stride': 1, 'd_model': 128, 'n_heads': 16, 'num_layers': 3, 'd_ff': 256, 'dropout': 0.2, 'batch_size': 16, 'epochs': 1, 'lr': 0.0001, 'weight_decay': 0.0, 'patience': 1, 'num_workers': 0, 'seed': 42, 'project_root': '/content/drive/MyDrive/cs4782_patchtst_project', 'output_dir': '/content/drive/MyDrive/cs4782_patchtst_project/results', 'run_name': 'profile_nopatch_T96', 'data_path': None, 'resume': False, 'model': 'patchtst', 'dataset': 'weather', 'seq_len': 336, 'pred_len': 96}",21,4581984,1922.05029296875,14.314018249511719,0.1796066015958786,0.23876504600048065,0.49252328276634216,430.60221672058105,cuda,NVIDIA H100 80GB HBM3,337,113569,1,1,128,16,3,256,0.2,16,1,0.0001,0.0,1,0,42,/content/drive/MyDrive/cs4782_patchtst_project,/content/drive/MyDrive/cs4782_patchtst_project/results,,False,patchtst,weather,336,96
